Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,alpha,n,num_iter,bonf_fpr,bonf_ks,naive_fpr,naive_ks,oc_fpr,oc_ks,parametric_fpr,parametric_ks,permutation1_fpr,permutation1_ks,permutation2_fpr,permutation2_ks
2022-09-28 22:02:05,1.5h,ff036007c25b48d0b9accd1355a1bb39,,LOCAL,experiment_one_reference/synthetic_fpr/fpr_lta_oref.py,miwa.daiki,FINISHED,0.05,4096,1000,0,0,1,0,0.057,0.9134419254228029,0.044,0.2683624870646276,0.052,0.04811098765192623,0.055,0.14610676890102825
2022-09-28 22:02:05,55.4min,d1c3feb9f32d4ee3a8b2b811d6c93c85,,LOCAL,experiment_one_reference/synthetic_fpr/fpr_lta_oref.py,miwa.daiki,FINISHED,0.05,64,1000,0,0,0.957,0,0.056,0.19957227011899636,0.055,0.15936915197939483,0.063,0.453302614200108,0.055,0.5992486654582854
2022-09-28 22:02:05,48.6min,9f360216167a4a269091a6ad20dcafb5,,LOCAL,experiment_one_reference/synthetic_fpr/fpr_lta_oref.py,miwa.daiki,FINISHED,0.05,1024,1000,0,0,0.961,0,0.035,0.3372513697588787,0.044,0.170061290335086,0.061,0.0010688582867385765,0.051,0.00034362768245475774
2022-09-28 22:02:04,54.1min,2600eda218c34a9e9d582005abe0a16e,,LOCAL,experiment_one_reference/synthetic_fpr/fpr_lta_oref.py,miwa.daiki,FINISHED,0.05,256,1000,0,0,0.97,0,0.055,0.3420904802111848,0.053,0.10728445719117785,0.039,0.006288400775099095,0.044,0.00959538954271551
